,country,empty_slots,extra.address,extra.bike_uids,extra.last_updated,extra.number,extra.renting,extra.returning,extra.slots,extra.uid,free_bikes,id,latitude,longitude,name,network_id,timestamp
125,US,9,301 Manufacturers Rd,,1582156381.0,,1.0,1.0,,1301,6.0,76111f8db619ea7a558ef6077dc0218a,35.063304,-85.315211,301 Manufacturers Rd,bike-chattanooga,2020-02-19T23:56:39.532000Z
126,US,12,215 Broad St,,1582156596.0,,1.0,1.0,,1303,7.0,b7f7bfa2923f6fd1f77a8213389da897,35.053928,-85.310925,215 Broad St,bike-chattanooga,2020-02-19T23:56:39.534000Z
127,US,6,218 E Main St,,1582156465.0,,1.0,1.0,,1341,9.0,b4c6b3e9bf5b62153bff4e41e352eaed,35.035217,-85.305187,E Main St & Rossville Ave,bike-chattanooga,2020-02-19T23:56:39.543000Z
128,US,10,McCallie Ave & Lindsay St,,1582156589.0,,1.0,1.0,,1329,4.0,f122bb78eb95db5ab5ab79f491628171,35.047319,-85.305834,McCallie Ave & Lindsay St,bike-chattanooga,2020-02-19T23:56:39.544000Z
129,US,7,Market St & W 12th St,,1582156543.0,,1.0,1.0,,1309,8.0,d84ae9cde74d6579bcd4340b4aad689f,35.042774,-85.309331,Market St & W 12th St,bike-chattanooga,2020-02-19T23:56:39.545000Z
130,US,8,343 W Main St,,1582156365.0,,1.0,1.0,,1347,7.0,9e44b9ef875e5c59684eafe912e70720,35.037381,-85.310411,W Main St & Cowart St,bike-chattanooga,2020-02-19T23:56:39.546000Z
131,US,10,High St & E 2nd St,,1582156595.0,,1.0,1.0,,1321,5.0,bb4afe89277c6c880d8f66cdba5eada3,35.054161,-85.305448,High St & E 2nd St,bike-chattanooga,2020-02-19T23:56:39.548000Z
132,US,7,1826 Carter St,,1582156552.0,,1.0,1.0,,1351,8.0,4eb2eb0ce36b31d4bdb6160cfd775a36,35.037433,-85.315093,1826 Carter St,bike-chattanooga,2020-02-19T23:56:39.549000Z
133,US,7,M.L. King Blvd & Lindsay St,,1582156397.0,,1.0,1.0,,1327,12.0,306710b848c05c35a2f1b2b7984c37d9,35.044973,-85.307015,ML King Blvd & Lindsay St,bike-chattanooga,2020-02-19T23:56:39.551000Z
134,US,11,Pine St. & W. 6th St.,,1582156527.0,,1.0,1.0,,1421,4.0,ab9c52b311cf60ea44511f89b0008a98,35.049271,-85.312617,Pine St. & W. 6th St.,bike-chattanooga,2020-02-19T23:56:39.552000Z
135,US,8,495 Riverfront Pkwy,,1582156328.0,,1.0,1.0,,1420,7.0,617d301d4c9ee5672a2f7d7161b81d81,35.053801,-85.32021,SpringHill Suites,bike-chattanooga,2020-02-19T23:56:39.554000Z
136,US,12,Blue Goose Hollow River Park Entrance,,1582156490.0,,1.0,1.0,,1429,6.0,f306eb8454ae391284c2de2bd5ea4aa0,35.050405,-85.323739,Blue Goose Hollow,bike-chattanooga,2020-02-19T23:56:39.558000Z
137,US,7,928 Market Street,,1582156318.0,,1.0,1.0,,1325,4.0,2670e092ebda982a2be356280f92940f,35.044895,-85.309299,Miller Park,bike-chattanooga,2020-02-19T23:56:39.559000Z
138,US,7,500 Georgia Ave,,1582156459.0,,1.0,1.0,,1353,8.0,3a86c3bbf0fe6d39946c02afd60d617f,35.050771,-85.305346,500 Georgia Ave,bike-chattanooga,2020-02-19T23:56:39.561000Z
139,US,9,4310 Amnicola Hwy,,1582156400.0,,1.0,1.0,,1373,16.0,b4ea75dafda88097ed144a684e7275e9,35.096003,-85.254503,Hubert Fry Center Tennessee Riverpark,bike-chattanooga,2020-02-19T23:56:39.562000Z
140,US,12,200 River St,,1582156470.0,,1.0,1.0,,1299,13.0,7dc6b871a143c00c86514d6451364598,35.06141,-85.306574,200 River St Outdoor Chattanooga,bike-chattanooga,2020-02-19T23:56:39.566000Z
141,US,7,301 N Holtzclaw Ave,,1582156432.0,,1.0,1.0,,1297,4.0,466e87a8c418ee8b410be67fed8f73ac,35.0426,-85.2821,Chattanooga Zoo,bike-chattanooga,2020-02-19T23:56:39.567000Z
142,US,11,Broad St & W 6th St,,1582156542.0,,1.0,1.0,,1317,4.0,e20bbc2057fbe6dd2e34abfb20cc4493,35.049429,-85.310399,Broad St & W 6th St,bike-chattanooga,2020-02-19T23:56:39.568000Z
143,US,8,Carter St & W 12th St,,1582156392.0,,1.0,1.0,,1315,7.0,95ccfc9d1c190d7cdb7949753f64d9d4,35.043367,-85.312762,Carter St & W 12th St,bike-chattanooga,2020-02-19T23:56:39.570000Z
144,US,5,401 Broad St,,1582156366.0,,1.0,1.0,,1343,6.0,b55d5cede29e4caf82a7ecd3c1f53afe,35.05251,-85.310874,Broad St & W 4th St,bike-chattanooga,2020-02-19T23:56:39.578000Z
145,US,7,Market St & Cowart St,,1582156476.0,,1.0,1.0,,1311,12.0,9f0fd89b79b0de32c9812b63f2fc6f60,35.040771,-85.308394,Market St & Cowart St,bike-chattanooga,2020-02-19T23:56:39.580000Z
146,US,12,Oak St & University Greenway,,1582156412.0,,1.0,1.0,,1335,3.0,4caf14a94366ebb3b270dbac4e61ab61,35.045057,-85.296087,Oak St & Greenway,bike-chattanooga,2020-02-19T23:56:39.582000Z
147,US,6,Oak & Houston,,1582156458.0,,1.0,1.0,,1337,9.0,cf78565a7d4c71c1953183c9a95497e2,35.047574,-85.302739,Oak & Houston,bike-chattanooga,2020-02-19T23:56:39.583000Z
148,US,7,400 East Main Street,,1582156454.0,,1.0,1.0,,1331,8.0,147752cfbc5839b2fc491200c91d9292,35.0342,-85.302458,400 East Main Street,bike-chattanooga,2020-02-19T23:56:39.584000Z
149,US,11,100 Walnut St,,1582156439.0,,1.0,1.0,,1319,14.0,11cd446a4133fe5c762a062487740726,35.055687,-85.307813,100 Walnut St,bike-chattanooga,2020-02-19T23:56:39.585000Z
150,US,12,735 Broad St,,1582156359.0,,1.0,1.0,,1345,3.0,1c36cb38122e363ae24c5dc09d10f527,35.047205,-85.310675,Broad St & W 8th St,bike-chattanooga,2020-02-19T23:56:39.586000Z
151,US,7,800 E 8th St,,1582156567.0,,1.0,1.0,,1333,8.0,eea39edac468dd1601c0646474b02747,35.043639,-85.297988,800 E 8th St,bike-chattanooga,2020-02-19T23:56:39.595000Z
152,US,6,415 N. Market St,,1582156422.0,,1.0,1.0,,1437,5.0,d090cbcb27387392f21d39c55780f9c2,35.066155,-85.309093,North Market,bike-chattanooga,2020-02-19T23:56:39.597000Z
153,US,9,20 Cherokee Blvd,,1582156416.0,,1.0,1.0,,1435,10.0,fce076c54b2ba1e0680477be4ca3fae4,35.0631455,-85.3095094,Reniassance Park,bike-chattanooga,2020-02-19T23:56:39.599000Z
154,US,11,Middle st,,1582156515.0,,1.0,1.0,,1432,7.0,d8137f9a00b4a9cec42c963bd6846a85,35.019621,-85.324018,Middle St,bike-chattanooga,2020-02-19T23:56:39.601000Z
155,US,3,801 Pine Street,,1582156556.0,,1.0,1.0,,1433,8.0,6c0325200f1929615aa4f50091ef9b28,35.047222,-85.313087,Westin Chattanooga,bike-chattanooga,2020-02-19T23:56:39.602000Z
156,US,9,Curtain Pole River Park Entrance,,1582156354.0,,1.0,1.0,,1430,9.0,4b23a2191137ffce5813551ccd195758,35.065416,-85.274031,Curtain Pole,bike-chattanooga,2020-02-19T23:56:39.603000Z
157,US,5,526 E MLK Blvd,,1582156527.0,,1.0,1.0,,1431,10.0,1bcb78dc6c8c45d5110a2a362ca5ba40,35.043238,-85.301804,MLK and University St,bike-chattanooga,2020-02-19T23:56:39.607000Z
158,US,9,3917 St Elmo Avenue,,1582156486.0,,1.0,1.0,,1438,9.0,8fe2e9fa4fda124a621680808601954d,35.0095361,-85.32854099999997,St Elmo,bike-chattanooga,2020-02-19T23:56:39.608000Z
159,US,8,1606 Bailey Ave,,1582156419.0,,1.0,1.0,,1439,8.0,8306c441325329f3afb5735a23357efd,35.0341,-85.2799,Tatum Park,bike-chattanooga,2020-02-19T23:56:39.610000Z
160,US,6,Broad St & W 10th St,,1582156398.0,,1.0,1.0,,1363,9.0,d0006be1bb555ffb7bbd887bfaaf852e,35.044458,-85.310458,Broad St & W 10th St,bike-chattanooga,2020-02-19T23:56:39.618000Z
161,US,9,1216 Broad St,,1582156407.0,,1.0,1.0,,1349,6.0,b96d2baf4969de1c85eba3ed62bcf454,35.040549,-85.309554,1216 Broad St,bike-chattanooga,2020-02-19T23:56:39.619000Z
162,US,11,Douglas St & Vine St,,1582156445.0,,1.0,1.0,,1369,4.0,6fbefe75be2a43611ce1d4d1284d68fd,35.048285,-85.300237,Douglas St,bike-chattanooga,2020-02-19T23:56:39.621000Z
163,US,12,100 Riverfront Parkway,,1582156541.0,,1.0,1.0,,1313,7.0,55d20aa4124f037a701bf99930c97ef4,35.056655,-85.310487,Chestnut St & Riverfront Pkwy,bike-chattanooga,2020-02-19T23:56:39.579000Z
164,US,6,Power Alley & Riverfront Pkwy,,1582156390.0,,1.0,1.0,,1323,11.0,744be9c34649dccd604463c0ff7d787c,35.055582,-85.312797,Power Alley & Riverfront Pkwy,bike-chattanooga,2020-02-19T23:56:39.596000Z
165,US,6,"5008-5022 Southeast Division Street, Portland",,1582156488.0,,1.0,1.0,,hub_4318,0.0,13e4fef59e9cb0bab13dfead13e0ca00,45.50528481919783,-122.61088460683823,SE 50th at Division - Community Corral,biketown,2020-02-19T23:56:44.143000Z
166,US,6,"4638-4698 Southeast Hawthorne Boulevard, Portland",,1582156488.0,,1.0,1.0,,hub_4319,0.0,2399b74c7c07d3a02e5e2a3e90460b7c,45.51195046105081,-122.6141595840454,SE 47th at Hawthorne- Community Corral,biketown,2020-02-19T23:56:44.151000Z
167,US,5,"5005 Northeast Fremont Street, Portland",,1582156488.0,,1.0,1.0,,hub_4315,1.0,e9aef274a3bf9dd43ff7e7f7352b250c,45.54827571135445,-122.61116355657578,NE 50th at Fremont - Community Corral,biketown,2020-02-19T23:56:44.152000Z
168,US,6,"5931 Northeast Skidmore Street, Portland, OR",,1582156488.0,,1.0,1.0,,hub_4316,0.0,5037e02fd534d0164d7d2d8bcfcaa20c,45.55391700295009,-122.60207086801528,NE Cully at Skidmore - Community Corral,biketown,2020-02-19T23:56:44.153000Z
169,US,6,"4505 Southeast Belmont Street, Portland",,1582156488.0,,1.0,1.0,,hub_4312,0.0,97d7a7aeaf214cfedcf658e21189652b,45.516584889007284,-122.61603780090809,SE Belmont at 45th - Community Corral,biketown,2020-02-19T23:56:44.158000Z
170,US,6,"3816-3824 Southeast Gladstone Street, Portland",,1582156488.0,,1.0,1.0,,hub_4313,0.0,ff54bba5b85cda833a23610dfc64fddc,45.493336544791546,-122.6233971118927,SE 37th at Gladstone - Community Corral,biketown,2020-02-19T23:56:44.161000Z
171,US,4,"1201-1241 Southeast Gideon Street, Portland",,1582156488.0,,1.0,1.0,,hub_1513,5.0,4e47f8ec8affacbb3cf7a3eaa3a18bfd,45.50280905672637,-122.65353977680206,SE Gideon at 12th Ave MAX station,biketown,2020-02-19T23:56:44.163000Z
172,US,10,"404 Southwest 10th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1512,6.0,c36ba913465bae461bf387f50ffa68b7,45.52175423291714,-122.68107935786247,SW 10th at Harvey Milk ,biketown,2020-02-19T23:56:44.167000Z
173,US,17,"2454-2498 Southeast Elliott Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1515,1.0,594fc7d98955eecf3d28523e9aa548ab,45.50512503523317,-122.65336811542511,SE Elliott at Division,biketown,2020-02-19T23:56:44.170000Z
174,US,6,"2615 Southeast Clinton Street, Portland",,1582156488.0,,1.0,1.0,,hub_1514,6.0,960438641218bcfc19bc635c4ee698a5,45.5035666478437,-122.63952791690826,SE Clinton at 26th,biketown,2020-02-19T23:56:44.171000Z
175,US,12,"901-915 Southeast 29th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1517,2.0,95de685573514cbb4fd72a26a8200304,45.516231760262826,-122.63606786727905,SE 29th at Belmont,biketown,2020-02-19T23:56:44.178000Z
176,US,10,"1601-1799 Southeast Water Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1516,6.0,39894b2fbf5e46469dc0f9f4d350640b,45.5114765684424,-122.66628563404082,SE Clay at Water,biketown,2020-02-19T23:56:44.179000Z
177,US,14,"531-699 Southeast 14th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1519,4.0,dcdba093c08a021f861e03ae91bfd7ec,45.518446875178256,-122.65168502926826,SE 14th at Stark,biketown,2020-02-19T23:56:44.180000Z
178,US,14,"1028 Southeast Water Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1518,2.0,d0d1428b33b2f10722d3546bd4284c2c,45.515152949700024,-122.66577601432802,SE Water at Taylor,biketown,2020-02-19T23:56:44.181000Z
179,US,7,"4220 Southeast Belmont Street, Portland",,1582156488.0,,1.0,1.0,,hub_3929,4.0,91679b1affeab937801e62ac1e710379,45.51645917253505,-122.61899828910826,SE Belmont at 42nd,biketown,2020-02-19T23:56:44.182000Z
180,US,18,"108 Northeast 28th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_2275,0.0,e1ab0ce5d24a113323ec3595bdc83a17,45.523734525437575,-122.63720646500587,NE 28th at Couch - Community Corral,biketown,2020-02-19T23:56:44.195000Z
181,US,10,"301-399 Northwest 2nd Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1586,3.0,878fe700322ba9b87da8e6ae33cb5525,45.52536699166144,-122.67254590988159,NW 2nd at Everett,biketown,2020-02-19T23:56:44.196000Z
182,US,6,"2896-2898 Southeast Powell Boulevard, Portland",,1582156488.0,,1.0,1.0,,hub_5316,0.0,2fc73776c84ed62c31868357bc91aa8e,45.49723032678947,-122.63540536169329,SE Powell Blvd at 29th Ave - Community Corral,biketown,2020-02-19T23:56:44.198000Z
183,US,16,"300-398 Northwest 18th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1584,0.0,914171dc03b1c084a6c2777707c2bde8,45.525562421670635,-122.68925607204436,NW 18th at Flanders,biketown,2020-02-19T23:56:44.199000Z
184,US,7,"945-993 Northwest 22nd Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1585,3.0,9e24ba67f3bc53787e2566670d7379bc,45.52976024466929,-122.69664287567139,NW 22nd at Lovejoy,biketown,2020-02-19T23:56:44.200000Z
185,US,16,"800-898 Southwest Yamhill Street, Portland",,1582156488.0,,1.0,1.0,,hub_1582,3.0,e1672b81b75d6af4c0c65ac69c2d79b7,45.51898131845628,-122.68126845359802,SW Yamhill at Director Park,biketown,2020-02-19T23:56:44.201000Z
186,US,13,"1315 Northwest 11th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1583,4.0,461a91f3d17378df2a989beaa90bd225,45.53232500919175,-122.68242985010147,NW 11th at The Fields,biketown,2020-02-19T23:56:44.206000Z
187,US,15,"Southwest Morrison & 17th, Southwest Morrison Street, Pearl District, Portland, Oregon",,1582156488.0,,1.0,1.0,,hub_1580,3.0,e8216c4b64f67f1b5f0dedb3ecee7b3d,45.5219604810172,-122.6896771788597,SW Morrison at 18th,biketown,2020-02-19T23:56:44.207000Z
188,US,8,"640-698 Southwest Broadway, Portland",,1582156488.0,,1.0,1.0,,hub_1581,10.0,60f227bbd73a43f9aa1a9b5ae442fe40,45.519462430323074,-122.67951428890228,SW Morrison at Pioneer Courthouse Sq.,biketown,2020-02-19T23:56:44.208000Z
189,US,24,"304 Southeast 28th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_2276,0.0,895d5e33307bafb4773825a200438758,45.52059310322167,-122.6372379809618,SE 28th at Pine - Community Corral,biketown,2020-02-19T23:56:44.209000Z
190,US,15,"708-724 Southwest 3rd Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_5414,3.0,790d065d6ac06bad04ecf3621b5afb45,45.51803411744659,-122.67550706863403,SW 3rd at Morrison,biketown,2020-02-19T23:56:44.210000Z
191,US,4,"1325-1399 Southeast 9th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_5311,2.0,78778c4302c71d41398de74d63754c70,45.51299714584687,-122.65672624111176,SE 9th at Madison,biketown,2020-02-19T23:56:44.211000Z
192,US,7,"1037 Northwest Couch Street, Portland",,1582156488.0,,1.0,1.0,,hub_1588,11.0,3c209c6d1ed5b246c2054221de49c1cc,45.523741513819246,-122.68181294202805,NW Couch at 11th,biketown,2020-02-19T23:56:44.218000Z
193,US,14,"2-90 Northwest 20th Place, Portland",,1582156488.0,,1.0,1.0,,hub_1564,1.0,2e311cf5b61b04dddcb11c1a46d43c95,45.52331305636792,-122.69326329231262,NW 20th at Burnside,biketown,2020-02-19T23:56:44.219000Z
194,US,9,"2066 Northwest Glisan Street, Portland",,1582156488.0,,1.0,1.0,,hub_1566,3.0,9a1196a102fcb4154b7dcaa4cb4ab92a,45.52634601402334,-122.69414842128754,NW Glisan at 21st,biketown,2020-02-19T23:56:44.220000Z
195,US,8,"721 Northwest 21st Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1567,4.0,6f9d73bf5f281d339d58e6c14d2d93ad,45.52826830586263,-122.69456148147583,NW 21st at Johnson,biketown,2020-02-19T23:56:44.222000Z
196,US,11,"North Killingsworth Street, Portland",,1582156488.0,,1.0,1.0,,hub_1560,4.0,8a41a1f4c95539d13801e923e5c5f269,45.56282546273442,-122.6747466623783,N Killingsworth at Albina,biketown,2020-02-19T23:56:44.223000Z
197,US,7,"718 Northwest 11th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1561,7.0,fd51ad5bbf138465fac3a76c2f3e9f6b,45.52863659670261,-122.68201947212219,NW Johnson at Jamison Square,biketown,2020-02-19T23:56:44.224000Z
198,US,10,"700-746 Northwest 6th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1562,2.0,bca90ae6081a56c3451b1cb0c99b89aa,45.5282777010671,-122.67662823200226,NW Station at Irving,biketown,2020-02-19T23:56:44.225000Z
199,US,11,"1310 Northwest 23rd Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1563,3.0,9f67fd74409ffd7baa0e5a87bd8810e2,45.53211645029155,-122.69863039255142,NW 23rd at Overton,biketown,2020-02-19T23:56:44.226000Z
200,US,3,"230 Northwest 10th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1568,13.0,3c8f9c0dc8d9c35d1b8db719f4dbe71c,45.52500055856427,-122.68110483884811,NW 10th at Everett,biketown,2020-02-19T23:56:44.230000Z
201,US,11,"North Williams at Fremont, North Williams Avenue, Albina, Portland, Oregon",,1582156488.0,,1.0,1.0,,hub_1598,7.0,bbbd86bb5f6d2cd4f7ac5b503945d554,45.54759280146992,-122.66676038503647,N Williams at Fremont,biketown,2020-02-19T23:56:44.234000Z
202,US,5,"Tilikum Crossing, Portland",,1582156488.0,,1.0,1.0,,hub_1591,14.0,86996358747ffd076ba01f34af637cf5,45.50276769910143,-122.67144083976744,Tilikum West at SW Moody,biketown,2020-02-19T23:56:44.238000Z
203,US,7,"1400-1498 Northwest Flanders Street, Portland",,1582156488.0,,1.0,1.0,,hub_1590,7.0,bb334d9d30e6ec62256039d98ce358c9,45.52570899373196,-122.68557608127594,NW Flanders at 14th,biketown,2020-02-19T23:56:44.239000Z
204,US,14,"Northwest Naito Parkway, Pearl District, Portland, Oregon",,1582156488.0,,1.0,1.0,,hub_1593,3.0,0b7678bd9bf80b3d63913cd86e9f8c11,45.52871175780225,-122.67416596412659,NW Naito at Ironside,biketown,2020-02-19T23:56:44.241000Z
205,US,14,"2301-2305 Northwest Kearney Street, Portland",,1582156488.0,,1.0,1.0,,hub_1592,4.0,1c79a810e685de99e6f93606040bbebf,45.52914205316425,-122.69870281219482,NW Kearney at 23rd,biketown,2020-02-19T23:56:44.242000Z
206,US,17,"3731-3741 North Mississippi Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1595,1.0,c56abf376d7ba1bbc9de3ab59efc8588,45.549985826258116,-122.67565727233887,N Mississippi at Beech,biketown,2020-02-19T23:56:44.243000Z
207,US,8,"1-99 North Failing Street, Portland",,1582156488.0,,1.0,1.0,,hub_1594,4.0,4340a320c7fb47f4a93d068ef607ed29,45.55076344345873,-122.66686633229256,N Failing at Williams,biketown,2020-02-19T23:56:44.246000Z
208,US,11,"955 North Russell Street, Portland",,1582156488.0,,1.0,1.0,,hub_1597,1.0,746f43bc5fafeba7b8e2484961aedbcc,45.54107814878315,-122.67697155475615,N Russell at Interstate Community Corral,biketown,2020-02-19T23:56:44.247000Z
209,US,13,"620 Southwest 5th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1577,7.0,46413297f951382bfb7cd70b740c102e,45.518894868231705,-122.67740607261656,SW 5th at Morrison,biketown,2020-02-19T23:56:44.254000Z
210,US,8,"40 Southwest 3rd Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1575,8.0,c7c0115ff77169b82900afef2a706186,45.52247868246067,-122.67329692840575,SW 3rd at Ankeny,biketown,2020-02-19T23:56:44.255000Z
211,US,8,"128-198 Southwest 2nd Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1574,8.0,f96111beae829639fe713081c167fedc,45.521420663518754,-122.67262905836105,SW 2nd at Pine,biketown,2020-02-19T23:56:44.256000Z
212,US,5,"1234, Southwest 18th Avenue, University District, Portland, Oregon",,1582156488.0,,1.0,1.0,,hub_1572,11.0,a9f5bd736c76f0a2aa89125c2655f6ca,45.51788376661364,-122.69204020500185,SW 18th at Jefferson,biketown,2020-02-19T23:56:44.258000Z
213,US,17,"1250-1298 Southwest Stark Street, Portland",,1582156488.0,,1.0,1.0,,hub_1571,1.0,ea63b6e276773b07258d184133fbc6c8,45.52279251368779,-122.68401235342026,SW Harvey Milk at Burnside,biketown,2020-02-19T23:56:44.260000Z
214,US,25,"Portland Sports Bar and Grill, 1800, Southwest River Drive, University District, Portland, Oregon",,1582156488.0,,1.0,1.0,,hub_1570,2.0,cc48d45f9cd3afea3b782139292073af,45.50910258116327,-122.67351686954498,SW River at Montgomery,biketown,2020-02-19T23:56:44.261000Z
215,US,12,"300-398 Southwest Market Street, Portland",,1582156488.0,,1.0,1.0,,hub_1579,0.0,6e332b01bae8b90df74dac3909aae13f,45.51232050337293,-122.67891079187393,SW Market at Keller Fountain Park,biketown,2020-02-19T23:56:44.266000Z
216,US,15,"315 Southwest 5th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1578,2.0,8cfac55a48b764990a04ba2f05bd8f31,45.52117259935996,-122.67636537551878,SW 5th at Oak,biketown,2020-02-19T23:56:44.267000Z
217,US,12,"4144-4152 Northeast Sandy Boulevard, Portland",,1582156488.0,,1.0,1.0,,hub_4325,0.0,e02bb0fdb8205ce9302d8be48900b862,45.5357775095221,-122.62061297893524,NE 41st at Sandy Blvd (Hollywood Theatre) Community Corral,biketown,2020-02-19T23:56:44.268000Z
218,US,6,"3652 Southeast Division Street, Portland",,1582156488.0,,1.0,1.0,,hub_4324,0.0,67351d736219f6834698bb302ad054d7,45.50473238768288,-122.62528002262114,SE 37th at Division - Community Corral,biketown,2020-02-19T23:56:44.270000Z
219,US,12,"4759B Northeast Fremont Street, Portland",,1582156488.0,,1.0,1.0,,hub_4327,0.0,1050337b65ec6fe7508a406234c2727a,45.548307056666516,-122.61367678642272,NE 48th at Fremont - Community Corral,biketown,2020-02-19T23:56:44.271000Z
220,US,8,"5008 Southeast Hawthorne Boulevard, Portland",,1582156488.0,,1.0,1.0,,hub_4321,1.0,c7d6d38bf9fbfe21cda48ef147eb07cf,45.51189242870023,-122.61130571365356,SE 50th at Hawthorne- Community Corral,biketown,2020-02-19T23:56:44.274000Z
221,US,13,"1497-1499 Northwest Pettygrove Street, Portland",,1582156488.0,,1.0,1.0,,hub_2798,3.0,e65021258e7e40cd2dbf8655b1db995a,45.53290423754687,-122.68626004457474,NW Pettygrove at 15th,biketown,2020-02-19T23:56:44.275000Z
222,US,12,"2948 Northeast Glisan Street, Portland",,1582156488.0,,1.0,1.0,,hub_4323,0.0,f54ff9937fadde7367201097bf05ac44,45.526429751576785,-122.63471871614456,NE 30th at Glisan - Community Corral,biketown,2020-02-19T23:56:44.278000Z
223,US,6,"4846-4848 Southeast Division Street, Portland",,1582156488.0,,1.0,1.0,,hub_4322,0.0,9f4702931aa590a770c06442c299929f,45.505236179098944,-122.61211037635803,SE 49th at Division - Community Corral,biketown,2020-02-19T23:56:44.279000Z
224,US,11,"5425-5499 North Burrage Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_4329,1.0,9362210f7594103e084bccf1a14ff8b9,45.56267617062201,-122.69460439682005,N Burrage at Killingsworth Community Corral,biketown,2020-02-19T23:56:44.280000Z
225,US,8,"2100-2198 Northeast Thompson Street, Portland",,1582156488.0,,1.0,1.0,,hub_4328,4.0,ba290ad76d5e457a699fd8defa70442f,45.538936489085174,-122.64328837394713,NE 22nd at Thompson - Community Corral (Irvington Tennis Club),biketown,2020-02-19T23:56:44.282000Z
226,US,0,"400 Northwest Couch Street, Portland",,1582156488.0,,1.0,1.0,,hub_5357,9.0,bf85f6fb0e593f747ad1990f32029399,45.523789022143916,-122.67473861575127,NW 4th at Couch,biketown,2020-02-19T23:56:44.286000Z
227,US,16,"509-599 Southeast Alder Street, Portland",,1582156488.0,,1.0,1.0,,hub_1612,1.0,71d1631fc898a831f4244409608e9493,45.51789880171501,-122.66005218029024,SE Alder at 6th,biketown,2020-02-19T23:56:44.287000Z
228,US,6,"3301-3333 Southeast Belmont Street, Portland",,1582156488.0,,1.0,1.0,,hub_1613,6.0,b58b544fbc568555248cc32419111a3e,45.51649676123257,-122.63075172901152,SE Belmont at 33rd,biketown,2020-02-19T23:56:44.288000Z
229,US,16,"900-928 Southeast 9th Avenue, Portland",,1582156488.0,,1.0,1.0,,hub_1611,2.0,d887bb27da64bb501118419d06dcc46a,45.51633325021543,-122.65663236379623,SE 9th at Belmont,biketown,2020-02-19T23:56:44.294000Z
230,US,3,"Balfour–Guthrie Building, 733, Southwest Oak Street, Pearl District, Portland, Oregon",,1582156488.0,,1.0,1.0,,hub_1616,1.0,62b86cc9bbfb95bb9aa50ef30e85c86c,45.52276526498393,-122.6789939403534,SW Park at W Burnside - Community Corral,biketown,2020-02-19T23:56:44.295000Z
231,US,8,"4073, North Williams Avenue, Albina, Portland, Oregon",,1582156488.0,,1.0,1.0,,hub_1617,4.0,7a385701e114c447336cbeda5685152c,45.55335313404383,-122.66691461205482,N Mason at Williams,biketown,2020-02-19T23:56:44.296000Z
232,US,6,"2003-2033 Southeast Hawthorne Boulevard, Portland",,1582156488.0,,1.0,1.0,,hub_1614,6.0,12a7123f7768e122110052bff3126a92,45.512222765454325,-122.645426094532,SE Hawthorne at 20th,biketown,2020-02-19T23:56:44.298000Z
233,US,11,"1202-1210 Southeast Hawthorne Boulevard, Portland",,1582156488.0,,1.0,1.0,,hub_1615,6.0,41f3813364ef413f3daa23a38f122dc9,45.51208179700347,-122.653349339962,SE Ladd at Hawthorne,biketown,2020-02-19T23:56:44.299000Z
234,US,4,"Northwest Nicolai Street, Kings Heights, Portland, Oregon",,1582156488.0,,1.0,1.0,,hub_4381,0.0,2e9026b0a17783c8944d4e5b3f9109ca,45.54125782022072,-122.69667170941828,NW Nicolai at Sherlock Community Corral,biketown,2020-02-19T23:56:44.300000Z
235,US,13,"2852 Northeast Glisan Street, Portland",,1582156488.0,,1.0,1.0,,hub_4320,1.0,ba0d83923470969a2a12048043f4d486,45.52643433190143,-122.63624489307405,NE 28th at Glisan- Community Corral,biketown,2020-02-19T23:56:44.301000Z
